iNPC	H3K27ac	iNPC_EPZ_rep1_H3K27ac_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K27me3	iNPC_EPZ_rep1_H3K27me3_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K36me3	iNPC_EPZ_rep1_H3K36me3_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K4me1	iNPC_EPZ_rep1_H3K4me1_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K4me3	iNPC_EPZ_rep1_H3K4me3_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K79me2	iNPC_EPZ_rep1_H3K79me2_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
iNPC	H3K9me3	iNPC_EPZ_rep1_H3K9me3_merged.filtered.bam	iNPC_EPZ_rep1_Input.filtered.bam
